ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
23070,621,39,2024-12-31 00:00:00,3,Loja Física,1500485
23071,578,5,2025-07-07 00:00:00,2,Online,79621
23072,400,77,2025-08-21 00:00:00,3,Loja Física,1385874
23073,565,86,2025-07-14 00:00:00,2,Loja Física,806588
23074,841,50,2025-06-03 00:00:00,2,Loja Física,711036
23075,878,69,2024-11-29 00:00:00,1,Loja Física,305981
23076,552,26,2025-04-24 00:00:00,3,Online,93726
23077,393,2,2025-02-08 00:00:00,3,Loja Física,102847
23078,874,79,2024-10-23 00:00:00,4,Loja Física,1331728
23079,554,75,2024-11-23 00:00:00,3,Loja Física,159922
23080,842,10,2024-11-17 00:00:00,4,Loja Física,1409821
23081,887,28,2025-07-05 00:00:00,4,Online,1991436
23082,356,4,2025-07-16 00:00:00,1,Loja Física,17047
23083,833,29,2025-03-09 00:00:00,3,Online,1569851
23084,775,86,2025-09-16 00:00:00,1,Online,403294
23085,224,16,2025-06-24 00:00:00,3,Loja Física,1535569
23086,759,85,2025-07-19 00:00:00,4,Loja Física,60158
23087,118,20,2025-05-02 00:00:00,4,Loja Física,89123
23088,528,12,2025-08-10 00:00:00,4,Loja Física,1264244
23089,641,49,2025-06-29 00:00:00,1,Loja Física,99774
23090,786,23,2025-04-30 00:00:00,4,Online,1859236
23091,445,88,2024-10-23 00:00:00,3,Online,76588
23092,353,65,2025-02-23 00:00:00,4,Online,429761
23093,562,8,2025-01-14 00:00:00,2,Online,61459
23094,708,40,2024-12-27 00:00:00,1,Online,102563
23095,21,5,2024-11-16 00:00:00,1,Online,398105
23096,69,76,2025-04-12 00:00:00,3,Online,940672
23097,99,62,2025-06-22 00:00:00,4,Loja Física,1111767
23098,845,72,2025-08-07 00:00:00,1,Online,35475
23099,756,88,2025-08-24 00:00:00,3,Online,76588
23100,535,8,2025-07-20 00:00:00,2,Loja Física,61459
23101,419,20,2024-12-15 00:00:00,1,Loja Física,222807
23102,169,29,2025-04-20 00:00:00,3,Online,1569851
23103,701,74,2024-12-31 00:00:00,2,Online,478435
23104,923,73,2024-11-19 00:00:00,1,Loja Física,29301
23105,112,39,2024-10-29 00:00:00,3,Online,1500485
23106,189,4,2024-12-07 00:00:00,1,Loja Física,17047
23107,343,89,2025-07-18 00:00:00,4,Online,1798836
23108,584,28,2024-12-03 00:00:00,3,Online,1493577
23109,650,38,2024-10-02 00:00:00,4,Online,77132
23110,176,48,2025-05-13 00:00:00,1,Loja Física,313281
23111,815,48,2025-03-29 00:00:00,2,Online,626562
23112,358,24,2024-10-20 00:00:00,2,Online,965163
23113,121,80,2025-05-08 00:00:00,2,Online,251574
23114,875,74,2025-03-26 00:00:00,2,Online,478435
23115,373,98,2025-08-18 00:00:00,1,Loja Física,410317
23116,807,15,2024-10-28 00:00:00,2,Online,62826
23117,292,95,2025-04-11 00:00:00,2,Online,374236
23118,673,47,2025-03-14 00:00:00,3,Loja Física,1072926
23119,617,23,2024-12-26 00:00:00,3,Online,1394427
23120,825,36,2025-04-30 00:00:00,4,Loja Física,138585
23121,193,85,2025-01-02 00:00:00,2,Loja Física,30079
23122,876,44,2025-02-13 00:00:00,4,Loja Física,1311332
23123,950,28,2025-06-22 00:00:00,1,Online,497859
23124,235,81,2025-08-13 00:00:00,4,Online,1731472
23125,233,84,2025-03-16 00:00:00,1,Online,40476
23126,235,75,2025-06-14 00:00:00,3,Loja Física,159922
23127,129,18,2025-04-23 00:00:00,1,Loja Física,226724
23128,570,64,2025-06-02 00:00:00,4,Online,893188
23129,490,91,2025-07-26 00:00:00,1,Loja Física,541626
23130,412,91,2025-06-10 00:00:00,1,Loja Física,541626
23131,32,13,2025-02-15 00:00:00,4,Loja Física,1785632
23132,999,1,2025-08-29 00:00:00,4,Loja Física,76583
23133,665,83,2025-04-07 00:00:00,2,Loja Física,21272
23134,265,83,2025-04-08 00:00:00,2,Loja Física,21272
23135,741,44,2025-05-12 00:00:00,4,Online,1311332
23136,865,70,2025-09-08 00:00:00,3,Loja Física,901476
23137,809,80,2025-06-07 00:00:00,4,Online,503148
23138,722,72,2025-01-27 00:00:00,2,Online,7095
23139,910,78,2025-06-30 00:00:00,1,Online,442628
23140,584,22,2025-05-17 00:00:00,4,Loja Física,1230647
23141,442,66,2025-08-27 00:00:00,1,Loja Física,301039
23142,671,14,2025-04-13 00:00:00,3,Online,928509
23143,663,34,2025-06-12 00:00:00,1,Online,36872
23144,56,31,2025-01-03 00:00:00,3,Loja Física,130419
23145,245,44,2024-10-29 00:00:00,3,Loja Física,983499
23146,253,84,2025-05-11 00:00:00,2,Loja Física,809519
23147,819,95,2025-06-08 00:00:00,4,Online,748472
23148,307,7,2025-04-13 00:00:00,1,Loja Física,383528
23149,322,49,2025-05-18 00:00:00,2,Online,199549
23150,422,59,2025-01-24 00:00:00,2,Loja Física,841392
23151,525,71,2025-03-16 00:00:00,2,Loja Física,387035
23152,794,8,2025-02-27 00:00:00,1,Loja Física,30729
23153,556,80,2025-03-05 00:00:00,2,Loja Física,251574
23154,82,7,2024-12-18 00:00:00,1,Loja Física,383528
23155,10,67,2025-08-23 00:00:00,4,Online,624174
23156,689,80,2025-05-25 00:00:00,3,Loja Física,377361
23157,653,35,2025-03-13 00:00:00,3,Online,698505
23158,964,65,2024-10-06 00:00:00,3,Loja Física,32232
23159,759,18,2025-01-28 00:00:00,4,Loja Física,906896
23160,366,89,2024-11-10 00:00:00,4,Loja Física,1798836
23161,995,96,2024-12-06 00:00:00,4,Loja Física,171352
23162,932,95,2025-07-21 00:00:00,3,Loja Física,561354
23163,586,61,2025-03-29 00:00:00,1,Online,521221
23164,723,8,2025-09-28 00:00:00,3,Loja Física,92188
23165,951,6,2025-05-13 00:00:00,2,Online,666195
23166,533,67,2025-09-04 00:00:00,1,Online,156043
23167,157,18,2024-09-29 00:00:00,2,Loja Física,453448
23168,681,70,2025-07-22 00:00:00,1,Loja Física,300492
23169,820,58,2024-12-21 00:00:00,3,Online,1094081
23170,268,17,2025-09-16 00:00:00,2,Loja Física,773902
23171,504,34,2024-11-19 00:00:00,4,Loja Física,147488
23172,422,32,2025-05-07 00:00:00,2,Loja Física,745991
23173,228,89,2025-07-03 00:00:00,2,Online,899418
23174,528,41,2025-04-02 00:00:00,2,Loja Física,557413
23175,929,65,2025-03-15 00:00:00,1,Online,10744
23176,846,18,2024-12-09 00:00:00,2,Online,453448
23177,687,75,2025-04-04 00:00:00,4,Loja Física,21323
23178,912,96,2024-12-20 00:00:00,3,Online,128514
23179,487,36,2025-05-18 00:00:00,4,Online,138585
23180,719,45,2025-04-03 00:00:00,3,Loja Física,434673
23181,984,80,2024-09-28 00:00:00,3,Online,377361
23182,650,56,2025-06-28 00:00:00,3,Online,1241252
23183,15,24,2025-09-21 00:00:00,2,Online,965163
23184,388,79,2025-02-09 00:00:00,1,Online,332932
23185,260,36,2025-08-16 00:00:00,2,Online,692925
23186,19,65,2025-01-17 00:00:00,1,Loja Física,10744
23187,44,91,2025-07-05 00:00:00,2,Loja Física,1083252
23188,767,93,2025-07-22 00:00:00,4,Online,1873526
23189,755,49,2025-08-23 00:00:00,3,Online,299323
23190,611,61,2025-07-13 00:00:00,4,Loja Física,2084884
23191,208,39,2025-07-29 00:00:00,3,Online,1500485
23192,684,39,2024-11-03 00:00:00,2,Online,1000323
23193,863,2,2025-06-07 00:00:00,1,Loja Física,342823
23194,617,96,2025-01-26 00:00:00,2,Online,85676
23195,99,68,2024-11-06 00:00:00,2,Online,922882
23196,225,90,2024-10-14 00:00:00,2,Loja Física,653663
23197,974,15,2024-12-29 00:00:00,4,Loja Física,1256521
23198,269,44,2025-06-13 00:00:00,3,Loja Física,983499
23199,54,23,2024-12-02 00:00:00,2,Online,929618
