ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,Mes
525,203,20,2023-09-11,2,Loja Física,4014.46,09
526,573,83,2022-09-14,4,Online,4254.4,09
527,192,18,2022-01-27,4,Loja Física,9068.96,01
528,5,84,2022-04-04,4,Online,14853.56,04
529,890,30,2022-08-23,2,Online,6565.18,08
530,237,65,2024-09-11,3,Online,2559.27,09
531,693,24,2023-11-22,3,Online,13958.34,11
532,311,88,2024-05-06,3,Online,741.39,05
533,549,47,2024-05-31,1,Loja Física,3216.11,05
534,56,83,2023-08-13,1,Online,1063.6,08
535,443,94,2023-08-25,2,Online,811.46,08
536,237,90,2024-08-31,3,Online,9452.67,08
537,870,44,2022-01-22,4,Loja Física,13113.32,01
538,861,29,2024-02-23,3,Loja Física,14722.44,02
539,197,77,2023-11-20,1,Loja Física,4416.77,11
540,585,68,2024-04-21,2,Loja Física,9228.82,04
541,571,17,2022-10-03,3,Online,11423.94,10
542,752,97,2023-08-14,1,Online,4879.18,08
543,514,5,2022-02-11,1,Online,3845.33,02
544,449,92,2024-02-21,4,Online,9514.2,02
545,360,88,2024-02-14,3,Online,741.39,02
546,700,81,2022-06-29,4,Loja Física,17314.72,06
547,819,50,2023-04-27,3,Online,10665.54,04
548,30,40,2023-06-16,2,Loja Física,1840.1,06
549,779,46,2023-10-30,3,Online,2596.23,10
550,988,51,2023-03-29,4,Loja Física,9321.36,03
551,108,11,2024-07-27,4,Loja Física,11442.56,07
552,844,12,2022-10-12,1,Loja Física,3160.61,10
553,935,13,2022-07-05,3,Online,13007.16,07
554,602,64,2023-08-23,3,Loja Física,6207.75,08
555,717,8,2023-03-23,2,Online,581.6,03
556,891,65,2023-10-13,1,Online,853.09,10
557,968,9,2024-04-13,4,Loja Física,16807.56,04
558,959,92,2023-05-19,3,Loja Física,7135.65,05
559,960,2,2024-09-19,1,Loja Física,3306.28,09
560,445,78,2022-04-04,2,Loja Física,8852.56,04
561,893,13,2023-04-27,1,Online,4335.72,04
562,438,2,2022-12-23,3,Online,9918.84,12
563,732,68,2023-02-23,3,Online,13843.23,02
564,890,76,2022-12-08,2,Loja Física,6147.1,12
565,606,48,2022-11-25,2,Loja Física,6073.16,11
566,457,74,2023-11-18,2,Loja Física,4348.68,11
567,615,3,2022-04-18,4,Loja Física,4947.56,04
568,735,68,2024-05-28,1,Online,4614.41,05
569,698,6,2022-06-14,1,Online,3156.34,06
570,981,87,2022-12-04,1,Online,4986.47,12
571,696,5,2023-02-26,4,Loja Física,15381.32,02
572,495,3,2023-12-12,1,Loja Física,1236.89,12
573,674,10,2023-05-23,2,Loja Física,6271.36,05
574,247,43,2022-10-23,1,Loja Física,3515.97,10
575,543,19,2023-11-10,4,Loja Física,14265.0,11
576,564,14,2024-08-25,4,Online,11903.96,08
577,857,21,2023-02-15,1,Loja Física,1221.49,02
578,588,43,2024-04-13,4,Online,14063.88,04
579,897,28,2024-02-18,4,Loja Física,19914.36,02
580,439,21,2023-07-18,1,Online,1221.49,07
581,278,36,2022-02-07,4,Loja Física,13625.8,02
582,552,24,2023-04-11,4,Loja Física,18611.12,04
583,613,54,2022-04-01,1,Online,931.67,04
584,111,38,2022-11-19,2,Loja Física,3856.6,11
585,385,17,2022-09-16,2,Loja Física,7615.96,09
586,833,22,2022-11-28,4,Loja Física,12098.28,11
587,761,83,2022-04-29,3,Online,3190.8,04
588,191,45,2024-09-20,3,Loja Física,4346.73,09
589,490,74,2024-03-02,1,Loja Física,2174.34,03
590,694,61,2023-02-18,1,Loja Física,4808.51,02
591,426,11,2024-06-04,2,Loja Física,5721.28,06
592,405,61,2023-06-11,3,Loja Física,14425.53,06
593,335,38,2024-04-24,1,Online,1928.3,04
594,209,66,2022-01-02,3,Online,8717.34,01
595,22,33,2023-11-05,3,Online,9019.44,11
596,678,43,2024-06-09,4,Online,14063.88,06
597,611,31,2023-07-10,4,Loja Física,16166.52,07
598,208,35,2023-04-19,3,Loja Física,6985.05,04
599,8,37,2023-02-28,2,Online,6839.8,02
600,702,47,2022-02-25,1,Online,3216.11,02
601,687,23,2022-07-12,1,Online,4648.09,07
602,785,36,2023-06-15,2,Online,6812.9,06
603,529,40,2023-01-06,4,Online,3680.2,01
604,602,90,2023-09-30,4,Loja Física,12603.56,09
605,653,89,2024-02-14,2,Online,8994.18,02
606,657,81,2023-05-26,2,Loja Física,8657.36,05
607,166,15,2023-10-03,4,Loja Física,11786.64,10
608,849,37,2023-03-29,3,Online,10259.7,03
609,496,4,2024-02-18,4,Loja Física,681.88,02
610,590,22,2022-02-22,3,Loja Física,9073.71,02
611,429,81,2022-07-28,1,Loja Física,4328.68,07
612,774,22,2022-10-01,1,Loja Física,3024.57,10
613,163,81,2023-07-17,3,Online,12986.04,07
614,366,78,2022-05-15,3,Loja Física,13278.84,05
615,526,78,2024-08-07,4,Loja Física,17705.12,08
616,239,17,2022-10-22,2,Online,7615.96,10
617,72,72,2023-03-25,3,Online,1064.25,03
618,445,98,2024-06-20,1,Online,4103.17,06
619,655,90,2023-12-17,4,Loja Física,12603.56,12
620,822,94,2023-05-12,1,Online,405.73,05
621,509,86,2022-05-05,4,Loja Física,16131.76,05
622,795,80,2022-01-30,2,Online,2270.08,01
623,269,94,2024-09-23,2,Loja Física,811.46,09
624,753,80,2023-10-08,1,Online,1135.04,10
625,415,38,2023-09-16,3,Online,5784.9,09
626,245,24,2024-03-29,3,Loja Física,13958.34,03
627,675,99,2022-09-03,1,Online,4277.48,09
628,60,6,2023-12-28,3,Online,9469.02,12
629,6,68,2022-06-12,3,Loja Física,13843.23,06
630,709,82,2022-11-15,1,Online,4441.86,11
631,982,6,2023-07-19,1,Online,3156.34,07
632,570,26,2022-01-15,2,Loja Física,5371.24,01
633,817,91,2023-07-20,1,Loja Física,4869.57,07
634,407,41,2023-02-22,2,Online,5103.52,02
635,217,75,2022-04-06,2,Online,1028.74,04
636,930,38,2022-08-19,4,Loja Física,7713.2,08
637,26,80,2024-05-11,3,Loja Física,3405.12,05
638,815,83,2024-07-23,1,Online,1063.6,07
639,5,43,2022-04-27,3,Loja Física,10547.91,04
640,986,53,2023-04-18,4,Online,16812.4,04
641,532,15,2024-08-27,1,Online,2946.66,08
642,390,90,2022-05-01,1,Loja Física,3150.89,05
643,710,56,2023-10-26,4,Loja Física,15670.4,10
644,571,56,2024-05-02,3,Loja Física,11752.8,05
645,448,31,2022-06-07,2,Loja Física,8083.26,06
646,754,83,2023-05-26,4,Online,4254.4,05
647,146,57,2024-08-13,4,Loja Física,12350.08,08
648,388,51,2024-01-04,1,Online,2330.34,01
649,785,24,2022-10-26,2,Online,9305.56,10
650,249,58,2023-06-06,4,Online,14112.92,06
651,526,73,2023-12-24,3,Online,766.62,12
652,462,87,2022-10-07,4,Online,19945.88,10
653,13,4,2023-03-02,3,Loja Física,511.41,03
654,903,10,2024-05-04,1,Loja Física,3135.68,05
655,384,63,2023-05-10,4,Online,9974.52,05
656,556,73,2023-04-29,3,Loja Física,766.62,04
657,887,83,2022-09-07,1,Loja Física,1063.6,09
658,399,15,2023-04-13,1,Online,2946.66,04
659,19,98,2023-07-19,1,Online,4103.17,07
660,575,63,2022-05-29,4,Loja Física,9974.52,05
661,491,19,2023-01-28,1,Online,3566.25,01
662,751,63,2022-07-15,1,Loja Física,2493.63,07
663,419,56,2024-08-01,3,Loja Física,11752.8,08
664,337,21,2023-09-06,1,Online,1221.49,09
665,419,34,2023-06-05,4,Loja Física,1445.64,06
666,915,17,2024-02-04,2,Loja Física,7615.96,02
667,916,18,2024-06-19,1,Online,2267.24,06
668,612,81,2022-05-20,4,Online,17314.72,05
669,675,66,2024-06-03,1,Loja Física,2905.78,06
670,928,51,2022-03-13,4,Online,9321.36,03
671,122,65,2022-10-10,1,Loja Física,853.09,10
672,432,43,2024-03-02,3,Online,10547.91,03
673,44,57,2024-03-19,2,Online,6175.04,03
674,872,10,2024-05-24,2,Loja Física,6271.36,05
675,920,37,2023-03-01,4,Loja Física,13679.6,03
676,317,48,2022-12-15,4,Loja Física,12146.32,12
677,381,69,2024-08-14,2,Online,5915.26,08
678,145,56,2024-03-17,3,Loja Física,11752.8,03
679,327,76,2023-06-04,3,Online,9220.65,06
680,363,36,2022-10-01,1,Online,3406.45,10
681,50,31,2024-04-20,3,Loja Física,12124.89,04
682,65,55,2022-01-03,2,Loja Física,387.62,01
683,355,38,2022-10-17,2,Online,3856.6,10
684,800,73,2024-01-14,3,Loja Física,766.62,01
685,164,90,2022-11-02,3,Online,9452.67,11
686,141,15,2024-05-07,2,Online,5893.32,05
687,966,16,2023-08-25,2,Online,9908.66,08
688,826,77,2023-08-17,2,Loja Física,8833.54,08
689,128,89,2023-11-07,2,Online,8994.18,11
690,398,94,2023-05-17,2,Online,811.46,05
691,933,53,2024-06-05,3,Loja Física,12609.3,06
692,880,56,2022-06-02,3,Loja Física,11752.8,06
693,463,7,2023-04-03,1,Loja Física,3835.28,04
694,751,57,2023-07-06,1,Online,3087.52,07
695,836,55,2023-05-11,4,Loja Física,775.24,05
696,808,52,2022-12-20,1,Online,3372.03,12
697,187,4,2022-12-07,3,Online,511.41,12
698,720,43,2023-07-20,1,Online,3515.97,07
699,732,40,2024-02-21,1,Loja Física,920.05,02
700,912,30,2023-07-11,3,Online,9847.77,07
701,190,10,2023-01-22,2,Online,6271.36,01
702,388,94,2023-04-12,3,Loja Física,1217.19,04
703,429,7,2024-08-13,3,Online,11505.84,08
704,858,36,2022-11-26,4,Loja Física,13625.8,11
705,284,35,2024-06-09,4,Loja Física,9313.4,06
706,864,88,2022-07-13,4,Loja Física,988.52,07
707,237,39,2023-12-16,2,Loja Física,9428.58,12
708,194,36,2022-09-02,1,Online,3406.45,09
709,287,20,2023-08-09,4,Online,8028.92,08
710,771,49,2023-01-28,3,Online,2936.52,01
711,758,96,2022-08-28,4,Online,1713.52,08
712,136,59,2024-05-26,3,Loja Física,12620.88,05
713,792,49,2024-03-05,2,Online,1957.68,03
714,783,90,2023-02-25,4,Loja Física,12603.56,02
715,171,26,2022-02-14,3,Online,8056.86,02
716,159,36,2022-11-22,1,Online,3406.45,11
717,201,43,2024-02-02,2,Loja Física,7031.94,02
718,487,99,2023-04-30,3,Online,12832.44,04
719,557,43,2023-12-24,1,Online,3515.97,12
720,962,99,2024-07-24,1,Loja Física,4277.48,07
721,776,76,2024-04-10,3,Online,9220.65,04
722,583,33,2023-01-26,4,Online,12025.92,01
723,504,78,2023-01-31,1,Online,4426.28,01
724,876,97,2023-11-11,2,Loja Física,9758.36,11
725,371,45,2024-03-22,1,Loja Física,1448.91,03
726,103,45,2024-04-20,4,Online,5795.64,04
727,125,88,2023-10-30,2,Online,494.26,10
728,313,15,2022-06-05,2,Online,5893.32,06
729,976,95,2023-05-23,2,Loja Física,3485.74,05
730,995,17,2024-09-14,3,Online,11423.94,09
731,798,12,2022-02-07,1,Loja Física,3160.61,02
732,458,22,2022-05-10,4,Loja Física,12098.28,05
733,230,23,2023-05-30,3,Online,13944.27,05
734,658,90,2024-09-15,3,Loja Física,9452.67,09
735,882,78,2023-08-28,2,Loja Física,8852.56,08
736,197,12,2022-12-06,3,Loja Física,9481.83,12
737,885,68,2024-06-09,1,Loja Física,4614.41,06
738,733,51,2022-04-13,3,Loja Física,6991.02,04
739,423,13,2024-06-14,3,Online,13007.16,06
740,572,57,2024-05-15,2,Loja Física,6175.04,05
741,610,55,2023-03-27,2,Loja Física,387.62,03
742,171,82,2022-04-13,3,Loja Física,13325.58,04
743,382,28,2023-06-23,2,Loja Física,9957.18,06
744,173,44,2024-07-21,4,Loja Física,13113.32,07
745,663,19,2023-04-13,4,Online,14265.0,04
746,453,46,2022-01-16,4,Online,3461.64,01
747,350,3,2024-01-10,3,Loja Física,3710.67,01
748,902,83,2022-05-28,1,Online,1063.6,05
749,952,20,2023-02-24,1,Loja Física,2007.23,02
750,634,25,2024-06-10,2,Online,3550.68,06
751,494,75,2023-11-02,1,Online,514.37,11
752,620,56,2024-09-20,1,Loja Física,3917.6,09
753,4,81,2022-06-08,3,Loja Física,12986.04,06
754,93,61,2022-03-18,2,Loja Física,9617.02,03
755,919,55,2023-04-26,1,Loja Física,193.81,04
756,6,35,2024-03-11,4,Online,9313.4,03
757,288,78,2024-09-19,2,Loja Física,8852.56,09
758,618,59,2022-09-29,2,Online,8413.92,09
759,146,39,2022-12-13,2,Loja Física,9428.58,12
760,783,57,2023-10-01,4,Loja Física,12350.08,10
761,424,83,2023-12-11,1,Online,1063.6,12
762,890,67,2023-02-12,4,Loja Física,5829.44,02
763,608,34,2023-10-28,2,Loja Física,722.82,10
764,457,41,2022-03-24,2,Online,5103.52,03
765,741,22,2024-05-22,3,Online,9073.71,05
766,202,27,2022-12-03,3,Loja Física,3411.06,12
767,212,21,2024-05-22,3,Online,3664.47,05
768,6,41,2023-11-22,3,Loja Física,7655.28,11
769,624,31,2024-05-29,2,Online,8083.26,05
770,376,27,2023-07-01,4,Loja Física,4548.08,07
771,891,37,2023-01-25,3,Online,10259.7,01
772,447,66,2024-09-04,4,Online,11623.12,09
773,835,54,2022-11-21,3,Online,2795.01,11
774,106,9,2023-10-04,1,Loja Física,4201.89,10
775,651,83,2024-01-06,3,Loja Física,3190.8,01
776,811,42,2024-06-27,4,Loja Física,13941.32,06
777,401,36,2024-02-17,3,Online,10219.35,02
778,96,10,2023-05-15,1,Online,3135.68,05
779,388,59,2024-06-12,4,Online,16827.84,06
780,959,40,2023-07-09,4,Online,3680.2,07
781,452,54,2022-02-06,4,Loja Física,3726.68,02
782,849,39,2023-09-25,2,Online,9428.58,09
783,809,7,2022-03-12,4,Online,15341.12,03
784,979,4,2022-08-29,2,Loja Física,340.94,08
785,901,15,2023-10-09,1,Loja Física,2946.66,10
786,416,76,2023-12-02,4,Online,12294.2,12
787,726,48,2024-08-01,4,Online,12146.32,08
788,504,6,2022-10-22,4,Online,12625.36,10
789,454,73,2022-08-21,1,Loja Física,255.54,08
790,291,35,2024-02-04,2,Online,4656.7,02
791,534,72,2022-04-03,3,Online,1064.25,04
792,193,71,2023-03-21,1,Online,1839.13,03
793,980,68,2022-04-11,1,Loja Física,4614.41,04
794,150,58,2024-02-18,1,Online,3528.23,02
795,880,77,2023-10-11,2,Loja Física,8833.54,10
796,759,19,2023-12-22,2,Loja Física,7132.5,12
797,779,62,2024-06-12,2,Loja Física,5452.16,06
798,973,71,2022-04-13,2,Loja Física,3678.26,04
799,763,10,2023-03-31,2,Loja Física,6271.36,03
800,515,25,2022-06-20,4,Online,7101.36,06
801,393,44,2023-12-12,3,Online,9834.99,12
802,316,99,2022-11-03,3,Loja Física,12832.44,11
803,76,58,2024-07-14,2,Loja Física,7056.46,07
804,599,25,2022-01-30,2,Online,3550.68,01
805,270,93,2022-02-17,4,Loja Física,17008.8,02
806,225,76,2022-11-29,2,Online,6147.1,11
807,530,40,2024-03-26,4,Online,3680.2,03
808,113,76,2022-02-27,4,Loja Física,12294.2,02
809,251,70,2022-10-28,1,Online,3004.92,10
810,233,10,2023-01-03,1,Online,3135.68,01
811,841,66,2023-01-19,2,Online,5811.56,01
812,791,25,2023-03-18,4,Loja Física,7101.36,03
813,714,71,2022-05-30,2,Online,3678.26,05
814,83,87,2022-09-08,1,Online,4986.47,09
815,125,11,2023-06-28,1,Online,2860.64,06
816,175,36,2023-02-26,1,Loja Física,3406.45,02
817,69,49,2023-08-03,1,Loja Física,978.84,08
818,47,48,2023-11-30,1,Loja Física,3036.58,11
819,884,87,2024-03-22,2,Loja Física,9972.94,03
820,256,7,2022-07-04,2,Online,7670.56,07
821,727,91,2022-06-24,1,Online,4869.57,06
822,30,77,2022-06-29,2,Online,8833.54,06
823,281,51,2022-03-22,1,Online,2330.34,03
824,924,17,2023-09-17,1,Loja Física,3807.98,09
825,994,32,2024-06-10,1,Loja Física,3603.99,06
826,237,26,2023-01-27,2,Loja Física,5371.24,01
827,248,22,2023-09-27,2,Online,6049.14,09
828,368,13,2023-12-01,4,Loja Física,17342.88,12
829,495,12,2022-09-04,2,Loja Física,6321.22,09
830,25,71,2023-05-25,2,Online,3678.26,05
831,586,1,2024-07-23,3,Online,4897.83,07
832,718,33,2023-08-21,1,Online,3006.48,08
833,490,14,2022-05-27,1,Loja Física,2975.99,05
834,494,64,2022-08-26,2,Online,4138.5,08
835,314,43,2023-04-18,2,Loja Física,7031.94,04
836,606,58,2023-10-16,4,Loja Física,14112.92,10
837,375,41,2022-09-18,3,Online,7655.28,09
838,639,81,2023-04-16,1,Loja Física,4328.68,04
839,937,68,2022-09-19,1,Loja Física,4614.41,09
840,25,39,2023-11-14,2,Online,9428.58,11
841,334,1,2022-01-10,2,Loja Física,3265.22,01
842,355,41,2024-07-09,3,Loja Física,7655.28,07
843,116,45,2024-04-03,1,Loja Física,1448.91,04
844,48,88,2023-04-22,3,Online,741.39,04
845,738,98,2024-07-11,1,Loja Física,4103.17,07
846,778,98,2022-10-22,2,Online,8206.34,10
847,99,88,2023-11-25,3,Online,741.39,11
848,459,79,2023-07-14,4,Loja Física,13317.28,07
849,523,81,2022-06-11,2,Online,8657.36,06
850,597,13,2022-03-17,4,Loja Física,17342.88,03
851,405,71,2023-03-29,4,Online,7356.52,03
852,214,9,2024-08-25,4,Online,16807.56,08
853,685,63,2022-12-20,1,Loja Física,2493.63,12
854,903,99,2023-08-25,4,Online,17109.92,08
855,503,23,2022-11-03,1,Loja Física,4648.09,11
856,721,54,2023-10-17,3,Loja Física,2795.01,10
857,448,47,2024-09-12,2,Loja Física,6432.22,09
858,894,39,2023-03-11,1,Loja Física,4714.29,03
859,576,87,2023-12-08,1,Loja Física,4986.47,12
860,258,26,2022-09-14,3,Online,8056.86,09
861,844,1,2023-04-13,3,Loja Física,4897.83,04
862,121,14,2024-05-15,2,Loja Física,5951.98,05
863,810,96,2022-11-06,3,Loja Física,1285.14,11
864,978,74,2022-07-23,1,Loja Física,2174.34,07
865,54,65,2023-01-29,2,Online,1706.18,01
866,331,69,2024-05-23,2,Online,5915.26,05
867,784,67,2023-05-10,2,Online,2914.72,05
868,241,49,2022-04-20,4,Online,3915.36,04
869,755,50,2022-08-31,4,Loja Física,14220.72,08
870,530,58,2023-01-26,1,Loja Física,3528.23,01
871,483,53,2023-08-09,4,Loja Física,16812.4,08
872,187,91,2023-01-03,3,Loja Física,14608.71,01
873,858,57,2023-08-12,2,Loja Física,6175.04,08
874,656,86,2022-10-30,1,Loja Física,4032.94,10
875,262,18,2023-12-18,3,Loja Física,6801.72,12
876,953,16,2022-10-30,2,Loja Física,9908.66,10
877,364,2,2022-01-23,3,Loja Física,9918.84,01
878,491,13,2024-04-29,4,Loja Física,17342.88,04
879,431,45,2023-11-06,3,Online,4346.73,11
880,239,80,2023-02-10,4,Online,4540.16,02
881,304,72,2022-10-09,3,Loja Física,1064.25,10
882,298,43,2022-01-09,1,Loja Física,3515.97,01
883,76,72,2023-08-03,4,Online,1419.0,08
884,700,54,2024-06-04,4,Loja Física,3726.68,06
885,333,74,2023-12-04,2,Loja Física,4348.68,12
886,900,97,2024-03-07,4,Loja Física,19516.72,03
887,999,31,2024-02-02,2,Loja Física,8083.26,02
888,758,76,2024-09-23,4,Loja Física,12294.2,09
889,642,9,2022-02-20,4,Online,16807.56,02
890,474,73,2024-07-21,4,Loja Física,1022.16,07
891,827,48,2023-09-13,4,Online,12146.32,09
892,923,18,2024-02-03,2,Loja Física,4534.48,02
893,283,94,2023-05-24,1,Loja Física,405.73,05
894,591,96,2024-05-02,3,Loja Física,1285.14,05
895,72,87,2024-07-14,4,Online,19945.88,07
896,263,11,2024-07-13,4,Online,11442.56,07
897,703,62,2022-10-21,1,Loja Física,2726.08,10
898,879,84,2024-03-05,2,Online,7426.78,03
899,887,19,2024-03-29,3,Online,10698.75,03
900,942,90,2022-08-24,1,Online,3150.89,08
901,575,74,2023-09-14,1,Loja Física,2174.34,09
902,1000,24,2024-04-01,1,Online,4652.78,04
903,892,13,2022-12-27,1,Online,4335.72,12
904,12,46,2022-08-13,4,Online,3461.64,08
905,141,53,2023-10-14,3,Loja Física,12609.3,10
906,766,98,2022-07-14,4,Online,16412.68,07
907,555,29,2023-09-28,1,Online,4907.48,09
908,17,36,2022-09-14,3,Loja Física,10219.35,09
909,63,71,2023-11-26,1,Loja Física,1839.13,11
910,253,94,2024-02-13,2,Loja Física,811.46,02
911,465,17,2024-01-09,1,Online,3807.98,01
912,376,48,2024-02-25,1,Loja Física,3036.58,02
913,804,77,2023-11-07,2,Loja Física,8833.54,11
914,981,24,2023-11-29,4,Online,18611.12,11
915,520,54,2024-05-08,3,Loja Física,2795.01,05
916,837,95,2022-05-21,1,Online,1742.87,05
917,90,91,2023-10-06,1,Loja Física,4869.57,10
918,720,85,2022-04-10,2,Loja Física,3007.9,04
919,804,1,2024-07-14,3,Online,4897.83,07
920,796,79,2023-10-05,2,Online,6658.64,10
921,630,67,2023-10-24,1,Online,1457.36,10
922,861,6,2022-02-10,4,Online,12625.36,02
923,175,78,2022-11-13,4,Loja Física,17705.12,11
924,76,55,2024-03-18,3,Loja Física,581.43,03
925,613,38,2023-03-28,1,Online,1928.3,03
926,926,33,2022-02-04,2,Loja Física,6012.96,02
927,663,8,2023-08-17,1,Online,290.8,08
928,400,90,2023-01-09,2,Loja Física,6301.78,01
929,782,79,2024-01-20,2,Online,6658.64,01
930,970,78,2022-05-15,3,Online,13278.84,05
931,71,20,2022-04-03,2,Online,4014.46,04
932,180,55,2024-07-20,3,Online,581.43,07
933,124,48,2022-10-30,4,Loja Física,12146.32,10
934,381,83,2022-12-01,3,Online,3190.8,12
935,293,56,2024-02-05,3,Online,11752.8,02
936,797,97,2023-03-02,3,Loja Física,14637.54,03
937,195,88,2022-06-29,4,Loja Física,988.52,06
938,911,10,2022-07-25,3,Online,9407.04,07
939,228,52,2022-05-16,2,Loja Física,6744.06,05
940,431,50,2024-03-16,2,Loja Física,7110.36,03
941,942,34,2023-07-07,3,Online,1084.23,07
942,436,36,2024-06-16,2,Online,6812.9,06
943,787,61,2024-09-21,3,Online,14425.53,09
944,461,16,2023-01-10,4,Loja Física,19817.32,01
945,618,79,2023-06-28,2,Loja Física,6658.64,06
946,21,18,2023-05-29,3,Loja Física,6801.72,05
947,64,71,2024-07-24,1,Online,1839.13,07
948,165,47,2022-10-07,4,Online,12864.44,10
949,27,86,2024-04-30,1,Loja Física,4032.94,04
950,311,32,2022-06-18,3,Online,10811.97,06
951,285,43,2022-09-21,2,Loja Física,7031.94,09
952,660,83,2024-07-24,3,Loja Física,3190.8,07
953,281,40,2024-04-24,2,Online,1840.1,04
954,838,65,2024-08-24,3,Online,2559.27,08
955,831,35,2023-05-09,3,Loja Física,6985.05,05
956,164,69,2024-09-17,2,Online,5915.26,09
957,898,50,2024-04-05,2,Online,7110.36,04
958,918,12,2022-10-30,3,Online,9481.83,10
959,224,76,2024-02-04,1,Online,3073.55,02
960,784,85,2024-06-10,4,Online,6015.8,06
961,146,58,2022-12-13,1,Online,3528.23,12
962,965,83,2024-04-03,1,Loja Física,1063.6,04
963,950,63,2022-04-28,1,Online,2493.63,04
964,868,73,2023-04-25,1,Loja Física,255.54,04
965,30,49,2024-09-13,2,Loja Física,1957.68,09
966,45,36,2022-03-19,1,Loja Física,3406.45,03
967,787,54,2022-05-25,4,Online,3726.68,05
968,471,47,2024-02-12,2,Loja Física,6432.22,02
969,34,32,2024-09-16,1,Online,3603.99,09
970,653,99,2022-08-20,2,Loja Física,8554.96,08
971,427,95,2024-05-30,1,Loja Física,1742.87,05
972,830,53,2023-11-24,1,Loja Física,4203.1,11
973,886,32,2024-01-12,4,Online,14415.96,01
974,221,62,2023-11-22,2,Loja Física,5452.16,11
975,868,37,2023-02-11,2,Loja Física,6839.8,02
976,534,96,2024-09-17,3,Online,1285.14,09
977,692,38,2024-05-16,1,Loja Física,1928.3,05
978,948,30,2024-04-03,1,Loja Física,3282.59,04
979,367,58,2023-07-25,4,Loja Física,14112.92,07
980,932,32,2023-01-10,4,Loja Física,14415.96,01
